"kepid","kepoi_name","kepler_name","koi_disposition","koi_pdisposition","koi_score","koi_fpflag_nt","koi_fpflag_ss","koi_fpflag_co","koi_fpflag_ec","koi_period","koi_time0bk","koi_impact","koi_duration","koi_depth","koi_prad","koi_teq","koi_insol","koi_model_snr","koi_tce_plnt_num","koi_tce_delivname","koi_steff","koi_slogg","koi_srad","ra","dec","koi_kepmag"
"9892816","K01955.01","Kepler-342 b","CONFIRMED","CANDIDATE","0.9980","0","0","0","0","15170269 210","1326655 000","0.9170","433 110","2.25E+6","Feb.47","905.0","158.23","45.40","1","q1_q17_dr25_tce","6297.00","4.260","Jan.90","292678 070","46726 711","13.147"
"9892816","K01955.02","Kepler-342 d","CONFIRMED","CANDIDATE","0.6030","0","0","0","0","39457622 800","1364739 800","0.9670","955 700","2.45E+6","Feb.80","658.0","44.26","41.60","2","q1_q17_dr25_tce","6297.00","4.260","Jan.90","292678 070","46726 711","13.147"
"9836149","K01958.01","Kepler-66 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","17815968 900","1344832 000","0.9110","367 650","7.77E+6","03.Dec","699.0","56.48","22.50","1","q1_q17_dr25_tce","5964.00","4.484","0.9330","293981 570","46687 752","15.200"
"4813563","K01959.01","Kepler-1026 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","36515763 900","1512898 900","0.7870","365 770","8.61E+6","Feb.55","425.0","Jul.71","34.70","1","q1_q17_dr25_tce","4847.00","4.540","0.7810","283605 260","39997 978","14.254"
"2985767","K02032.01","Kepler-1063 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","14079692 360","1399605 300","0.5440","137 500","1.70E+6","02.Aug","931.0","177.81","26.20","1","q1_q17_dr25_tce","5821.00","Apr.97","Jan.70","290526 760","38142 979","12.261"
"2304320","K02033.01","Kepler-1064 b","CONFIRMED","CANDIDATE","0.9980","0","0","0","0","16540813 860","1339527 400","0.6880","259 960","3.70E+6","Jan.57","570.0","24.87","32.80","1","q1_q17_dr25_tce","5064.00","4.572","0.7690","291741 640","37688 938","13.755"
"3657758","K02034.01","Kepler-1065 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","3609313 059","1337902 400","0.4080","177 520","1.38E+7","Mar.26","1092.0","336.16","35.00","1","q1_q17_dr25_tce","5668.00","4.545","0.8680","294511 260","38790 501","15.540"
"9790806","K02035.01","Kepler-1066 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","1931555 460","1317670 800","0.8610","161 400","5.05E+6","Feb.25","1290.0","655.43","Aug.60","1","q1_q17_dr25_tce","5461.00","4.552","0.8580","298866 580","46502 239","13.Jul"
"6382217","K02036.01","Kepler-353 c","CONFIRMED","CANDIDATE","0.9780","0","0","0","0","8411003 050","1337985 600","0.9050","245 530","7.56E+6","Jan.80","472.0","Nov.71","27.60","1","q1_q17_dr25_tce","3757.00","4.718","0.5390","296856 630","41758 179","15.773"
"5375194","K01825.01","Kepler-964 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","13522523 640","1421793 200","0.2160","398 700","6.91E+6","02.Nov","652.0","42.82","22.40","1","q1_q17_dr25_tce","5338.00","4.557","0.8160","295300 080","40556 591","13.895"
"6468138","K01826.01","Kepler-965 b","CONFIRMED","CANDIDATE","0.9870","0","0","0","0","134252047 400","1827053 400","0.0010","906 360","8.32E+6","Mar.43","393.0","May.63","57.20","1","q1_q17_dr25_tce","5818.00","4.276","Jan.00","298515 320","41891 201","13.350"
"10019708","K00199.01","Kepler-490 b","CONFIRMED","CANDIDATE","0.9990","0","0","0","0","3268695 042","1374817 205","0.0650","345 188","1.01E+8","16.91","1597.0","1539.00","1429.90","1","q1_q17_dr25_tce","5927.00","Apr.46","Jan.10","295025 670","46956 001","14.879"
"11875734","K01828.01","Kepler-966 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","99746880 400","2083968 800","0.8280","680 400","1.29E+7","Mar.94","391.0","May.55","45.60","1","q1_q17_dr25_tce","5620.00","4.363","0.9740","297270 570","50121 811","14.422"
"7697568","K01829.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","22841562 930","1386320 000","Jan.70","259 970","2.94E+7","30.00","557.0","22.78","47.60","1","q1_q17_dr25_tce","5381.00","4.538","0.8260","296522 430","43363 369","15.911"
"7046804","K00205.01","Kepler-492 b","CONFIRMED","CANDIDATE","0.9980","0","0","0","0","11720123 999","1421739 990","0.6230","300 390","9.76E+7","Jul.94","660.0","44.89","707.30","1","q1_q17_dr25_tce","5215.00","4.564","0.7700","295496 670","42537 891","14.518"
"7449136","K01890.01","Kepler-1002 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","4336435 060","1338544 200","0.6410","414 450","1.08E+6","Jan.75","1453.0","1054.56","48.00","1","q1_q17_dr25_tce","6180.00","4.133","Jan.30","293079 500","43073 711","11.704"
"8680979","K01891.01","Kepler-330 c","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","15955419 130","1433023 600","0.3140","398 510","7.63E+6","Feb.18","573.0","25.54","39.00","1","q1_q17_dr25_tce","4891.00","4.516","0.8050","288447 390","44801 682","15.261"
"8680979","K01891.02","Kepler-330 b","CONFIRMED","CANDIDATE","0.9900","0","0","0","0","8259803 520","1374702 100","0.1610","292 800","2.98E+6","Jan.35","714.0","61.43","18.30","2","q1_q17_dr25_tce","4891.00","4.516","0.8050","288447 390","44801 682","15.261"
"9030537","K01892.01","Kepler-1674 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","62561387 900","1784084 700","0.8420","590 700","1.37E+7","Mar.54","417.0","Jul.13","35.00","1","q1_q17_dr25_tce","5662.00","4.560","0.8400","294816 100","45306 122","15.500"
"6949061","K01960.01","Kepler-343 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","8968470 340","1393947 300","0.5580","440 730","2.34E+6","Feb.17","1024.0","259.95","38.20","1","q1_q17_dr25_tce","5808.00","4.185","Jan.40","291960 690","42433 010","14.128"
"7269493","K01961.01","Kepler-1027 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","1907810 683","1316378 400","0.4100","187 070","1.20E+6","0.91","1268.0","609.28","40.90","1","q1_q17_dr25_tce","5435.00","4.578","0.8240","287571 170","42813 919","12.852"
"5513648","K01962.01","","CANDIDATE","CANDIDATE","Jan.00","0","0","0","0","32858625 710","1335120 200","0.9550","314 830","1.63E+6","Feb.31","691.0","53.85","36.40","1","q1_q17_dr25_tce","5899.00","4.135","Jan.40","284233 980","40794 540","10.770"
"9164836","K00213.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","0","0","48118812 545","1708396 102","1.0790","527 958","6.99E+8","45.18","490.0","13.60","2145.10","1","q1_q17_dr25_tce","6003.00","4.536","0.8720","295712 250","45589 771","14.474"
"7887791","K01964.01","","CANDIDATE","CANDIDATE","Jan.00","0","0","0","0","2229326 354","1330942 300","0.2490","199 460","4.91E+5","0.60","1273.0","621.53","24.60","1","q1_q17_dr25_tce","5587.00","4.525","0.8650","290703 700","43607 208","10.687"
"11657891","K01965.01","Kepler-1028 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","2514628 496","1329090 400","0.2470","162 390","2.28E+6","Jan.27","1217.0","517.89","33.30","1","q1_q17_dr25_tce","5662.00","4.560","0.8400","289593 080","49781 158","14.325"
"6305192","K00219.01","Kepler-494 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","8025118 521","1324691 330","0.4540","536 940","3.12E+7","Jul.79","1093.0","336.73","373.00","1","q1_q17_dr25_tce","6002.00","4.196","Jan.90","297214 080","41664 040","14.153"
"6382217","K02036.02","Kepler-353 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","5795294 950","1367797 400","0.7140","227 200","3.34E+6","01.May","534.0","19.23","14.80","2","q1_q17_dr25_tce","3757.00","4.718","0.5390","296856 630","41758 179","15.773"
"9634821","K02037.01","Kepler-1995 b","CONFIRMED","CANDIDATE","0.9790","0","0","0","0","73757887 500","1837234 800","0.7140","269 000","1.84E+7","Apr.28","375.0","Apr.66","20.20","1","q1_q17_dr25_tce","5029.00","4.429","0.9300","284342 740","46316 551","15.213"
"9634821","K02037.03","","CANDIDATE","CANDIDATE","Jan.00","0","0","0","0","8562672 660","3551351 800","0.3350","153 000","6.08E+6","Feb.26","768.0","82.22","15.20","3","q1_q17_dr25_tce","5029.00","4.429","0.9300","284342 740","46316 551","15.213"
"8950568","K02038.01","Kepler-85 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","8305377 020","1397437 000","0.4890","375 100","3.66E+6","Jan.69","809.0","101.43","28.50","1","q1_q17_dr25_tce","5435.00","4.495","0.8730","290973 420","45290 321","14.779"
"3326377","K01830.01","Kepler-967 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","13227140 560","1422025 100","0.0130","328 610","8.12E+6","Feb.22","638.0","39.10","51.80","1","q1_q17_dr25_tce","5180.00","4.548","0.8000","286558 070","38405 369","14.443"
"11601584","K01831.01","Kepler-324 c","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","51809827 600","1829733 500","0.2730","634 300","1.03E+7","Feb.60","410.0","Jun.71","56.80","1","q1_q17_dr25_tce","5191.00","4.530","0.8260","286471 470","49649 021","14.122"
"11601584","K01831.02","Kepler-324 b","CONFIRMED","CANDIDATE","0.9500","0","0","0","0","4385364 280","1392254 800","0.3350","251 260","1.98E+6","Jan.15","935.0","180.22","25.90","2","q1_q17_dr25_tce","5191.00","4.530","0.8260","286471 470","49649 021","14.122"
"11601584","K01831.03","Kepler-324 d","CONFIRMED","CANDIDATE","0.8500","0","0","0","0","34205785 079","1488050 925","0.3190","516 910","1.83E+6","01.Oct","471.0","Nov.67","Nov.60","4","q1_q17_dr25_tce","5191.00","4.530","0.8260","286471 470","49649 021","14.122"
"11601584","K01831.04","Kepler-324 e","CONFIRMED","CANDIDATE","0.9800","0","0","0","0","13979450 550","1423382 900","0.9240","123 250","3.56E+6","Jan.97","635.0","38.44","17.Oct","3","q1_q17_dr25_tce","5191.00","4.530","0.8260","286471 470","49649 021","14.122"
"8689793","K01893.01","Kepler-1003 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","3554856 338","1318039 800","0.3310","210 040","2.33E+6","Jan.29","1157.0","425.04","40.80","1","q1_q17_dr25_tce","6068.00","4.565","0.8310","292020 450","44876 221","14.053"
"11673802","K01894.01","Kepler-1004 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","5287907 540","1353611 900","0.4740","852 740","3.44E+6","07.Oct","1661.0","1802.31","90.60","1","q1_q17_dr25_tce","4994.00","3.433","Mar.80","297359 280","49797 550","13.427"
"4263293","K01895.01","Kepler-331 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","8457466 360","1338713 200","0.2090","229 060","1.32E+7","Jan.87","540.0","20.Aug","21.80","1","q1_q17_dr25_tce","4347.00","4.730","0.5240","291834 320","39307 362","15.862"
"4263293","K01895.02","Kepler-331 c","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","17281169 570","1360071 800","0.2060","282 900","1.56E+7","02.Apr","425.0","Jul.75","20.30","2","q1_q17_dr25_tce","4347.00","4.730","0.5240","291834 320","39307 362","15.862"
"4263293","K01895.03","Kepler-331 d","CONFIRMED","CANDIDATE","0.2430","0","0","0","0","32134001 400","1422758 200","0.2560","269 100","1.26E+7","Jan.84","346.0","Mar.39","Nov.80","3","q1_q17_dr25_tce","4347.00","4.730","0.5240","291834 320","39307 362","15.862"
"5695524","K01897.01","Kepler-1774 b","CONFIRMED","CANDIDATE","0.9380","0","0","0","0","59771143 300","1489688 600","0.8990","484 300","5.74E+6","Mar.17","522.0","17.53","38.50","1","q1_q17_dr25_tce","6214.00","4.382","1.1220","288574 430","40988 659","13.952"
"6205897","K01967.01","Kepler-1029 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","4417692 516","1339613 900","0.9710","232 300","2.79E+6","Jan.57","790.0","92.16","35.10","1","q1_q17_dr25_tce","4766.00","4.645","0.6640","292132 970","41547 539","14.310"
"7948784","K01968.01","Kepler-1778 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","10087445 560","1351358 200","0.9210","298 840","5.68E+6","Mar.15","942.0","186.14","39.90","1","q1_q17_dr25_tce","6310.00","4.417","1.0950","287361 270","43738 781","15.079"
"9244756","K01969.01","Kepler-1779 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","16343559 020","1450411 600","0.7160","547 400","8.29E+6","Mar.26","730.0","67.34","34.00","1","q1_q17_dr25_tce","5730.00","4.394","1.0560","300417 510","45605 518","15.017"
"9650808","K01970.01","Kepler-344 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","21964016 460","1330358 600","0.4830","275 090","6.93E+6","Feb.57","643.0","40.41","26.90","1","q1_q17_dr25_tce","5774.00","4.447","0.9580","292499 630","46324 409","15.378"
"9650808","K01970.02","Kepler-344 c","CONFIRMED","CANDIDATE","0.8990","0","0","0","0","125602323 000","2154336 000","0.0650","710 500","9.26E+6","Feb.89","360.0","Mar.95","23.30","2","q1_q17_dr25_tce","5774.00","4.447","0.9580","292499 630","46324 409","15.378"
"8950568","K02038.02","Kepler-85 c","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","12513533 250","1394246 100","0.5960","430 100","4.31E+6","Jan.88","706.0","58.69","30.00","2","q1_q17_dr25_tce","5435.00","4.495","0.8730","290973 420","45290 321","14.779"
"8950568","K02038.03","Kepler-85 d","CONFIRMED","CANDIDATE","0.8890","0","0","0","0","17913421 500","1355292 100","0.8320","436 400","1.98E+6","Jan.39","626.0","36.38","Nov.40","4","q1_q17_dr25_tce","5435.00","4.495","0.8730","290973 420","45290 321","14.779"
"8950568","K02038.04","Kepler-85 e","CONFIRMED","CANDIDATE","0.9980","0","0","0","0","25214914 300","1526912 000","0.5990","576 000","1.74E+6","Jan.19","559.0","23.May","Sep.90","3","q1_q17_dr25_tce","5435.00","4.495","0.8730","290973 420","45290 321","14.779"
"8804845","K02039.01","Kepler-1067 c","CONFIRMED","CANDIDATE","0.9510","0","0","0","0","5425869 010","1358658 900","0.1000","253 420","2.59E+6","Jan.48","973.0","211.66","26.Oct","1","q1_q17_dr25_tce","5594.00","4.489","0.9340","285387 420","45049 049","14.305"
"10480915","K02040.01","Kepler-1785 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","19585611 770","1323647 200","0.9640","175 500","5.33E+6","03.Sep","666.0","46.51","27.Oct","1","q1_q17_dr25_tce","5618.00","4.401","0.9960","295792 180","47600 101","14.180"
"11709244","K01832.01","Kepler-325 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","4544436 472","1349015 900","0.7310","181 410","8.79E+6","Mar.00","1017.0","253.48","42.50","1","q1_q17_dr25_tce","5445.00","4.458","0.9370","289835 420","49825 630","15.Sep"
"11709244","K01832.02","Kepler-325 c","CONFIRMED","CANDIDATE","0.9740","0","0","0","0","12762205 580","1437302 600","0.9550","206 880","6.54E+6","Mar.18","721.0","63.86","17.40","2","q1_q17_dr25_tce","5445.00","4.458","0.9370","289835 420","49825 630","15.Sep"
"11709244","K01832.03","Kepler-325 d","CONFIRMED","CANDIDATE","0.9990","0","0","0","0","38714961 700","1340313 000","0.6910","344 100","6.95E+6","Feb.62","498.0","14.55","16.20","3","q1_q17_dr25_tce","5445.00","4.458","0.9370","289835 420","49825 630","15.Sep"
"10019708","K00199.02","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","0","8784582 740","1353781 200","0.6810","645 900","2.11E+6","Feb.60","1149.0","411.55","25.90","2","q1_q17_dr25_tce","5927.00","Apr.46","Jan.10","295025 670","46956 001","14.879"
"11853878","K01833.01","Kepler-968 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","3692986 230","1327362 400","0.7750","177 440","7.63E+6","Jan.74","745.0","72.66","33.90","1","q1_q17_dr25_tce","4402.00","4.682","0.5720","285602 540","50112 041","14.265"
"5728139","K00206.01","Kepler-433 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","5334082 429","1319817 610","0.0450","622 260","4.68E+7","13.Aug","1495.0","1180.64","653.40","1","q1_q17_dr25_tce","6332.00","Apr.16","Jan.50","297593 660","40977 268","14.463"
"7668663","K01898.01","Kepler-1005 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","6498014 700","1360010 800","0.9200","243 840","1.91E+6","Jan.87","1026.0","262.18","41.20","1","q1_q17_dr25_tce","5727.00","4.328","1.1040","286286 010","43320 461","13.250"
"7047922","K01899.01","Kepler-1006 b","CONFIRMED","CANDIDATE","0.9750","0","0","0","0","19761692 470","1351779 400","0.9240","390 970","3.92E+6","Feb.81","791.0","92.38","35.30","1","q1_q17_dr25_tce","6327.00","4.327","1.1750","295754 120","42537 479","14.563"
"9353314","K01900.01","Kepler-1007 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","5184989 610","1318814 000","0.0210","213 970","4.30E+6","Jan.15","652.0","42.62","36.40","1","q1_q17_dr25_tce","4325.00","4.680","0.5600","295906 560","45809 120","14.744"
"3629967","K01901.01","Kepler-1775 b","CONFIRMED","CANDIDATE","0.9560","0","0","0","0","85654247 600","1551234 600","0.0120","686 600","4.76E+6","Mar.56","522.0","17.51","36.60","1","q1_q17_dr25_tce","5818.00","Apr.65","Jan.70","286402 310","38738 541","13.340"
"9347009","K01971.01","Kepler-1030 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","19329456 020","1332671 700","0.0090","379 400","9.36E+6","Feb.26","529.0","18.57","26.80","1","q1_q17_dr25_tce","5026.00","4.604","0.7630","293681 920","45817 558","15.719"
"11253711","K01972.01","","CANDIDATE","CANDIDATE","0.9910","0","0","0","0","17791086 670","1492534 400","0.6540","266 200","4.14E+6","Feb.88","830.0","112.09","39.80","1","q1_q17_dr25_tce","5855.00","4.148","Jan.00","296089 750","48955 372","13.800"
"4917596","K01973.01","Kepler-1032 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","3290114 076","1331570 900","0.2030","151 510","6.45E+6","Jan.49","802.0","97.96","30.30","1","q1_q17_dr25_tce","4484.00","4.654","0.5940","289930 850","40097 752","15.753"
"4743513","K00024.01","","FALSE POSITIVE","FALSE POSITIVE","0.0000","0","1","1","1","2086075 752","1709656 270","0.9140","226 470","3.66E+7","Oct.30","1845.0","2747.42","102.20","1","q1_q17_dr25_tce","6131.00","Apr.71","Jan.70","290815 400","39819 469","12.963"
"11046458","K00214.01","Kepler-424 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","3311864 148","1317427 761","0.9050","140 490","5.98E+7","09.Jun","1116.0","365.94","448.20","1","q1_q17_dr25_tce","5461.00","4.499","0.9370","298624 880","48577 450","14.256"
"9111849","K02042.01","","CANDIDATE","CANDIDATE","0.9940","0","0","0","0","63073224 100","1912532 000","0.7460","539 700","6.71E+6","17.80","1077.0","317.78","30.00","1","q1_q17_dr25_tce","6234.00","3.209","Jun.40","298750 180","45466 400","13.089"
"7132798","K00220.01","Kepler-119 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","2422084 188","1329400 790","0.0580","256 130","1.87E+7","Mar.55","1213.0","511.66","423.70","1","q1_q17_dr25_tce","5598.00","4.565","0.8300","295946 410","42658 920","14.236"
"3448130","K02043.01","Kepler-1786 b","CONFIRMED","CANDIDATE","0.9830","0","0","0","0","78546110 600","1440687 100","0.0440","868 900","6.59E+6","Mar.55","501.0","14.85","35.60","1","q1_q17_dr25_tce","5808.00","4.172","Jan.70","292587 800","38522 030","14.087"
"9656252","K02044.01","Kepler-1068 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","16923421 260","1458140 700","0.5150","418 640","1.13E+7","Mar.40","702.0","57.37","40.80","1","q1_q17_dr25_tce","5786.00","4.465","0.9900","294648 160","46392 361","15.818"
"6026438","K02045.01","Kepler-354 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","5476658 010","1357043 100","0.7880","254 820","6.48E+6","02.Jan","741.0","71.00","32.10","1","q1_q17_dr25_tce","4650.00","4.589","0.7060","285751 460","41335 640","15.549"
"9471268","K01835.01","Kepler-326 c","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","4580346 161","1340754 000","0.3840","209 700","3.08E+6","Jan.38","889.0","147.56","49.80","2","q1_q17_dr25_tce","5103.00","4.558","0.7890","294325 530","46002 251","13.693"
"9471268","K01835.02","Kepler-326 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","2248288 213","1334258 050","0.0040","203 610","2.63E+6","Jan.25","1127.0","380.75","59.70","1","q1_q17_dr25_tce","5103.00","4.558","0.7890","294325 530","46002 251","13.693"
"9471268","K01835.03","Kepler-326 d","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","6766907 590","1366163 300","0.6480","170 620","2.49E+6","Jan.31","781.0","87.79","29.70","3","q1_q17_dr25_tce","5103.00","4.558","0.7890","294325 530","46002 251","13.693"
"10657406","K01837.01","Kepler-969 b","CONFIRMED","CANDIDATE","Jan.00","0","0","0","0","34173215 600","1377886 200","0.8150","476 790","6.35E+6","Feb.37","465.0","11.Sep","38.90","1","q1_q17_dr25_tce","5201.00","4.573","0.8340","288372 500","47933 559","13.733"
